3.238153 4.590795 
3.429055 4.034632 
2.011187 4.189036 
2.474555 3.401995 
3.323086 3.819867 
3.732140 2.637526 
2.848829 4.180994 
3.499378 4.187989 
3.007238 3.700754 
4.127410 3.190240 
4.232419 4.923501 
3.689452 2.790033 
3.343912 2.301429 
3.200104 3.346455 
2.297685 1.449058 
3.993635 3.214598 
3.087273 3.871850 
5.222070 3.233186 
2.229327 3.528322 
4.453860 3.146342 
2.519371 3.533328 
2.943922 2.807207 
3.914392 1.715181 
3.064063 4.139759 
2.717230 3.525817 
2.759262 3.451724 
4.179884 2.879515 
3.334528 3.949666 
2.156959 3.177723 
4.301158 3.944787 
3.431116 2.909714 
4.757459 2.596985 
2.882986 4.015776 
3.607873 4.435747 
2.476057 4.222122 
2.680021 4.740617 
4.315852 3.318471 
2.785018 3.753846 
3.928794 3.301441 
4.202322 2.732595 
4.127220 3.047874 
3.599672 3.245396 
4.874345 3.134932 
2.700582 4.200893 
2.747359 5.010351 
2.167377 3.030602 
4.806438 2.897004 
2.236477 4.029539 
3.027561 2.393737 
3.180641 3.860156 
3.527428 3.622121 
3.238963 3.523340 
3.332551 2.779263 
3.668565 4.349991 
3.379806 2.993449 
2.616513 3.168761 
3.696103 2.875433 
4.424381 5.449752 
3.280623 2.967526 
2.423651 2.933804 
4.457570 2.739742 
2.480556 3.278045 
3.709361 3.993876 
3.905831 4.111946 
4.416784 2.813417 
3.567522 3.641285 
3.495901 3.015102 
2.298161 2.166667 
2.703224 4.245393 
1.523824 2.307767 
4.260483 2.845960 
2.572979 2.605635 
3.385291 3.849495 
3.853308 2.822245 
4.195343 2.904985 
3.149522 3.314505 
4.604263 3.718660 
4.200831 3.126115 
3.477766 3.023456 
4.297222 3.516214 
4.652595 2.727266 
3.080121 3.672114 
1.308738 2.979697 
2.333303 3.077848 
3.481355 2.523118 
4.344492 4.567770 
3.768788 2.659430 
3.450344 3.521101 
3.639981 3.675688 
3.127335 4.689242 
3.032793 4.259703 
2.650725 3.032709 
3.145379 2.162838 
3.851624 4.312496 
3.991261 4.972459 
2.821661 2.760968 
2.141082 4.110543 
3.836929 3.177307 
3.580753 3.003151 
3.674337 4.084396 
4.489832 3.322224 
2.811432 5.140619 
2.437862 3.715013 
4.120133 4.650144 
4.287130 2.077182 
3.703262 3.709456 
4.671708 2.895966 
3.313839 4.004606 
2.605942 3.257056 
4.324757 4.693200 
2.885920 2.989455 
3.636991 4.480619 
3.990236 3.637022 
2.890092 3.381958 
3.162025 3.556857 
3.026070 2.470412 
3.029394 2.425662 
3.876252 3.621199 
3.941624 3.045119 
3.949010 4.216189 
3.884581 3.865806 
3.430199 3.235280 
3.192665 2.973344 
1.738323 4.043883 
3.028480 3.417613 
4.361051 2.962661 
4.282504 3.591743 
2.811912 3.711992 
2.803658 3.073294 
4.451360 2.277779 
3.974407 4.020169 
3.007185 4.967674 
3.791948 4.110962 
2.130995 3.634762 
2.498894 2.833315 
3.803194 2.699601 
3.518685 2.651719 
3.730727 2.370270 
2.849505 4.714715 
2.881116 2.905126 
3.064477 4.381801 
3.116057 3.693294 
3.261590 4.005873 
3.827128 3.519967 
3.466349 3.857857 
3.764135 3.721404 
3.293128 4.270017 
5.149021 4.096063 
2.888145 3.662721 
3.559581 3.449111 
5.176661 2.141251 
3.628776 3.903522 
3.520143 3.639991 
3.160584 2.592215 
3.225306 2.422471 
2.567772 3.597314 
3.126679 4.047535 
3.177839 3.917189 
2.348708 3.115799 
3.174752 3.985952 
3.113898 3.507660 
2.111685 3.867827 
2.902020 2.212078 
3.917497 3.474387 
2.267950 2.750533 
3.129670 3.613805 
3.222208 4.387868 
3.080843 3.516968 
3.169815 4.205422 
3.200623 2.929597 
3.881098 2.920984 
3.865155 3.987792 
2.461846 4.230994 
2.535951 4.112182 
5.104669 4.113556 
3.408240 3.583577 
4.507667 3.418146 
2.969785 2.945125 
4.256927 3.651397 
3.877269 3.845735 
2.995198 2.932985 
4.311823 4.160742 
2.902155 3.405850 
2.881713 3.659589 
4.269563 3.056283 
3.387666 3.023520 
2.791805 3.083736 
3.258557 3.841542 
4.419277 4.482262 
3.543653 4.015069 
3.799916 3.301573 
3.257135 3.732392 
2.711589 3.089504 
2.913045 3.114076 
3.774965 3.324778 
3.164582 3.406361 
3.811770 4.005484 
3.683861 3.157313 
3.690611 1.882569 
4.398250 2.888096 
2.654076 2.925499 
2.518555 3.085742 
3.047470 2.685490 
3.247857 4.058575 
4.141142 3.265393 
3.946512 2.812189 
4.141162 3.656558 
3.296243 2.069135 
4.407304 2.429729 
3.773893 3.740721 
2.828177 2.222693 
3.646862 3.179446 
3.831541 3.950725 
2.753645 3.739566 
2.271788 3.137791 
3.859005 3.778322 
3.565732 4.208497 
3.636897 3.462031 
3.685592 2.855475 
3.794945 5.449298 
3.043725 3.859287 
3.356580 2.850390 
3.159025 4.016406 
4.494071 4.660749 
3.557498 3.276843 
3.091091 2.694984 
3.765170 2.654109 
4.097775 4.812342 
3.351839 3.042829 
3.375628 2.993322 
3.514028 3.939025 
3.464394 3.437805 
2.817365 2.329947 
2.677089 3.635253 
2.842108 4.284447 
3.050701 2.699348 
4.236918 3.594986 
4.394015 3.037313 
3.628734 2.946198 
2.086564 3.863822 
2.895253 3.160667 
2.621524 3.089662 
3.576937 3.124777 
4.102077 5.325936 
3.533222 4.556621 
4.378220 3.470605 
4.699203 3.223141 
3.798328 3.150395 
2.852378 4.063576 
4.780837 3.435005 
3.487663 2.461719 
3.420435 3.237139 
2.892233 4.259721 
4.150258 2.814304 
3.234939 3.572761 
3.994185 2.365347 
4.098783 2.789555 
3.300974 3.578385 
1.900201 4.790438 
3.772107 3.266024 
3.065120 4.240857 
3.039292 3.062671 
2.709117 4.478829 
3.556241 2.967367 
3.752039 4.099431 
3.218193 3.072135 
2.765562 3.625513 
2.073633 4.350925 
3.980804 1.991822 
3.116598 2.892798 
3.529088 3.517681 
2.735415 2.916883 
2.609354 2.621517 
3.817924 2.663688 
2.704031 3.311193 
2.682744 3.178727 
3.583972 3.513038 
4.026202 3.857712 
4.831766 4.681068 
2.695501 3.793618 
5.262582 2.893460 
3.091249 2.143946 
3.866860 3.594800 
3.937491 2.998210 
3.471859 1.737945 
2.412238 3.729626 
2.359273 4.597021 
3.701125 3.925933 
3.301221 4.214118 
2.610729 3.417086 
3.139375 4.185540 
3.493313 3.201705 
2.769193 3.106637 
5.406172 3.791305 
2.327784 4.009249 
2.578743 4.255509 
3.844943 4.158388 
3.499829 3.623513 
3.469724 4.283298 
3.952635 3.113079 
3.078733 2.891942 
4.270820 4.497975 
3.855033 4.456613 
2.764289 2.625756 
3.399014 3.706407 
3.554416 4.040213 
3.338476 4.242997 
4.158824 3.704005 
3.777617 2.841852 
3.408480 3.207801 
3.362348 3.218924 
3.539899 3.677005 
3.469416 4.433513 
3.290611 3.316370 
3.522605 4.431378 
2.214681 2.345846 
3.626994 4.346895 
3.016699 3.229765 
3.780926 2.582121 
2.804231 3.928023 
3.177362 3.812756 
3.472743 4.192386 
3.847305 2.544769 
3.861989 3.849052 
2.918193 4.122247 
3.560512 3.804545 
4.193598 2.848514 
2.579078 3.357231 
2.794528 2.800230 
3.783144 3.586759 
3.278391 3.291844 
4.343487 3.383517 
3.014611 4.869128 
3.803208 3.088416 
4.543296 2.424744 
3.837255 2.513072 
2.973534 4.178292 
2.665401 3.623593 
4.030576 4.872010 
2.875682 3.913269 
2.607090 4.433971 
3.714064 3.324890 
3.830089 4.109526 
4.955077 4.982424 
3.507735 4.153993 
3.936259 3.294849 
2.844482 3.341334 
2.315227 3.490466 
3.938467 2.799815 
2.317233 3.326740 
3.949421 3.424755 
2.920349 3.200826 
3.441225 2.688419 
3.151757 3.815395 
2.717361 3.469957 
3.786159 4.437547 
3.533763 4.074436 
2.817162 4.724770 
3.447616 4.431247 
3.624045 5.280387 
3.834827 3.202232 
3.927034 4.854254 
3.235938 2.778794 
1.989716 4.253598 
3.274734 4.527756 
3.621767 3.177786 
4.284855 4.142831 
3.934135 2.633566 
3.559856 2.267996 
2.810590 3.323174 
4.125128 3.363888 
2.628616 3.513044 
3.636826 2.732389 
3.185203 3.064437 
2.475464 4.231745 
3.242856 2.736909 
4.210823 4.689243 
3.966112 4.076444 
3.741778 2.422817 
4.270421 2.756973 
3.011658 3.175419 
3.725689 3.194135 
4.221481 3.646774 
2.310881 3.931313 
5.076911 3.241775 
3.852567 4.939242 
3.509473 3.594454 
2.984296 4.520475 
3.604564 3.737075 
3.590481 2.926687 
3.659351 3.934185 
3.225982 3.865668 
3.172418 3.139184 
2.240030 2.189060 
4.080469 2.992499 
4.319774 4.599718 
4.538776 4.199804 
4.298895 3.282327 
4.156968 2.878576 
2.855156 4.441513 
2.331455 3.121138 
2.028977 3.938301 
3.493585 2.966681 
3.295142 4.270266 
2.653174 2.836061 
3.575191 3.240019 
4.286598 3.447022 
4.300339 3.369822 
4.211910 3.240770 
2.809809 3.475760 
2.668696 2.930856 
3.673296 2.424846 
3.455306 4.119379 
2.608199 4.686494 
4.130324 2.650605 
2.762749 2.017608 
3.875891 3.713708 
3.719683 3.151326 
3.903605 3.692124 
4.188431 3.939466 
3.097969 3.830719 
3.375195 3.730967 
3.827373 3.685105 
2.851797 5.190188 
3.875522 2.684761 
4.568853 3.286534 
2.946223 4.396020 
3.248873 3.258817 
3.706417 2.930388 
2.754580 2.792749 
3.581751 4.846959 
3.187946 2.477224 
3.850510 3.324800 
4.102686 2.993408 
2.748914 4.684323 
3.814391 4.117379 
2.571038 4.349687 
3.496325 3.703048 
3.705069 3.215050 
2.240310 3.329859 
2.302255 4.663131 
3.639207 3.267627 
3.788632 4.057228 
4.895255 4.431723 
4.150343 3.583871 
2.350011 4.974087 
3.920779 4.128770 
3.821613 3.414006 
4.409966 3.642945 
2.995644 3.701051 
1.807653 3.776289 
3.558508 4.175053 
3.838574 4.678734 
3.480192 4.408977 
3.361815 3.856071 
2.857093 3.162800 
3.695642 3.278774 
2.970419 3.277903 
2.442394 3.496934 
2.374228 3.473978 
4.341812 4.836709 
4.690546 3.380619 
2.290585 3.914448 
3.434544 5.173090 
3.715371 3.841878 
2.941996 2.478995 
3.324935 3.422366 
2.406279 3.104791 
4.055528 3.706188 
3.255571 3.340091 
4.115170 3.775807 
4.245157 3.056623 
3.416939 3.117693 
3.521099 1.883083 
4.889828 3.029589 
3.014957 4.421644 
3.480845 3.866897 
2.860239 2.728190 
3.075305 3.130112 
3.490017 3.542657 
3.169916 3.767081 
2.537169 5.253813 
2.554048 4.053119 
3.227676 3.557529 
3.802614 4.186575 
3.319471 3.485674 
4.176909 2.304519 
3.238570 2.830722 
4.281710 3.696402 
3.557950 3.675353 
3.505865 2.925673 
2.817938 3.448079 
2.486037 3.027827 
4.148389 3.956365 
2.878088 2.917437 
3.733069 4.089027 
2.905658 3.729412 
3.012958 3.153315 
4.058222 4.033089 
3.658989 2.663544 
1.908069 3.496365 
3.267201 3.375982 
3.628359 4.755852 
2.634832 3.252909 
2.957771 2.260322 
3.220971 3.697441 
4.178341 2.873727 
3.975441 4.323293 
4.201377 3.684665 
4.154602 4.049428 
3.274585 3.342406 
4.181876 3.830990 
3.765880 4.520615 
4.986336 4.923587 
4.876243 4.055397 
3.581082 3.122007 
3.494479 5.263930 
2.449375 2.470688 
2.194034 3.623323 
3.825373 3.171369 
3.293382 3.345742 
4.178071 4.186869 
3.687104 4.181862 
3.874863 3.468538 
3.818369 4.100998 
2.129031 3.858764 
3.021226 3.493352 
3.640055 3.631491 
3.807754 3.778262 
3.605485 3.466617 
3.514222 3.777996 
3.768150 4.198366 
2.877064 2.167748 
4.445484 3.721907 
4.762870 3.895239 
3.501031 2.045411 
3.275367 3.176362 
3.949068 3.560076 
4.346444 2.797740 
4.151140 2.932371 
3.698509 3.822976 
2.999192 3.648908 
2.598912 3.745142 
2.519547 3.154109 
4.086123 2.882494 
2.761413 3.957452 
4.859036 3.523885 
4.083819 3.946152 
3.936069 3.333065 
3.515809 3.187739 
2.524074 4.523922 
5.226556 3.220456 
2.349461 3.750650 
3.944373 4.679011 
3.034274 2.252420 
2.810331 4.514574 
3.484458 4.265959 
5.240100 3.375979 
3.647634 3.763371 
1.982130 3.069688 
3.618126 2.165222 
2.999526 4.430015 
3.491335 2.735923 
4.456463 3.477710 
4.333499 2.123442 
3.465995 4.473256 
4.085767 3.077193 
3.227832 3.369165 
4.083606 3.018750 
2.894958 4.500589 
4.099522 3.972432 
2.174732 3.510876 
3.468605 2.864261 
2.396177 3.355120 
3.160594 3.330351 
3.850641 3.956869 
3.719283 2.904261 
3.138162 3.220782 
4.474180 4.068691 
2.461919 2.754373 
3.208080 2.708438 
3.405852 2.130904 
4.362956 2.961344 
3.706726 3.219876 
4.090856 3.159882 
3.323858 4.574165 
3.805058 4.046322 
2.797681 3.014909 
3.102145 3.153307 
2.658258 2.564316 
3.439887 3.114811 
4.063917 3.848986 
3.455154 3.340250 
3.267444 3.955083 
3.199393 3.377459 
3.423523 4.619296 
2.335245 2.461923 
2.543992 3.018716 
2.680778 4.090422 
2.686625 4.263426 
4.710952 3.378332 
2.798194 3.759650 
3.605870 3.169142 
2.688261 2.077996 
3.719123 3.396875 
2.375262 2.663884 
4.556899 2.650083 
2.525343 2.961368 
3.306507 2.509203 
3.336681 4.356669 
3.987724 2.785633 
4.214293 2.959477 
3.334255 3.421555 
3.097785 3.353891 
4.361542 2.608389 
2.916925 3.273444 
2.902321 3.894329 
3.060755 3.071135 
2.446879 3.602389 
5.199043 1.998222 
3.500348 3.347909 
3.229765 3.746271 
3.925964 3.103237 
2.704787 3.301416 
4.672092 2.790806 
4.053845 3.479162 
4.160715 4.439128 
3.989675 5.248927 
3.277781 3.072008 
4.426450 2.561496 
3.155215 4.178635 
3.499411 2.710648 
3.374508 3.764623 
3.303635 3.943077 
3.797345 3.779257 
3.048018 3.986886 
4.136746 4.375452 
3.645521 2.973470 
3.603227 2.727967 
1.443499 3.008129 
4.077845 4.289955 
2.284192 4.664220 
2.051058 2.957039 
3.286998 2.113064 
3.311938 2.615926 
3.070668 3.870960 
3.627974 5.235236 
3.981129 3.458610 
2.622581 3.845139 
0.878296 2.656090 
4.454082 4.259734 
3.031958 1.788373 
4.024146 3.807862 
4.407546 4.281986 
3.313032 4.403655 
2.741425 3.616389 
3.299426 3.786401 
2.590613 4.510281 
4.576319 3.065974 
5.276294 4.608745 
5.011235 2.949570 
3.883811 2.723980 
3.617460 4.247719 
3.066231 3.402038 
2.732756 4.532733 
4.574513 3.352316 
4.850059 3.313361 
2.859905 4.780107 
3.945470 3.671549 
4.102342 3.801719 
3.938102 3.139700 
3.162781 4.058750 
3.813526 3.388701 
3.175801 2.900653 
4.562958 2.384426 
3.154332 4.124225 
3.794927 3.688033 
3.685075 3.668707 
3.453957 2.364539 
4.224344 4.058326 
3.832738 2.687903 
2.873090 3.892411 
2.603240 3.716657 
3.379684 2.971568 
2.837643 3.926477 
4.802793 2.895310 
3.827910 3.722786 
4.169346 4.027738 
3.084118 3.226776 
4.281426 2.651360 
2.783428 3.797367 
3.845761 3.638853 
4.059489 4.486555 
3.576477 3.892662 
2.332727 3.628159 
3.232806 3.897272 
2.934238 3.275974 
4.329228 3.895819 
4.119375 4.032131 
3.670492 2.918767 
2.397171 3.143560 
3.334572 3.996670 
2.900029 3.692975 
4.138524 3.359687 
3.095968 3.876784 
4.354663 3.028213 
1.572502 2.155844 
3.293990 3.035837 
3.115219 3.952566 
3.428414 2.718930 
3.876088 2.950646 
2.586202 2.975537 
2.369072 4.163930 
2.403216 2.766423 
2.897668 2.751722 
4.090156 4.122878 
3.029586 3.651369 
2.603147 4.550650 
4.032236 2.632118 
4.472317 3.100903 
3.648430 2.376314 
3.040063 3.008804 
3.513837 3.370954 
3.330723 3.788784 
3.652514 3.649256 
3.973525 2.964479 
3.834636 2.748894 
3.207170 3.878911 
3.351937 3.106267 
3.354345 1.946332 
2.997905 2.836995 
3.391819 2.810707 
3.226303 3.145263 
3.342124 3.619469 
3.609678 3.230388 
3.253690 2.842091 
3.097176 2.550914 
3.692569 3.669837 
2.343027 3.937856 
3.919129 3.494359 
3.379751 3.807788 
3.763775 2.548599 
4.384669 3.506591 
2.020845 3.078948 
3.405692 4.356300 
4.176673 3.903085 
3.435478 3.309400 
3.961079 3.161260 
4.113261 3.750997 
3.579987 3.330766 
1.991919 5.091205 
3.353593 3.719103 
4.151611 4.862742 
3.526535 2.853630 
1.629257 1.915457 
3.471560 2.560089 
4.599874 3.897464 
3.216126 4.390682 
3.075630 3.117223 
3.997726 3.673789 
2.890001 3.818193 
3.551915 3.351799 
2.861224 3.639088 
3.036401 3.657979 
4.180823 4.333096 
1.755026 3.241741 
2.115813 3.544175 
3.786694 3.146642 
3.973098 2.595396 
4.368570 2.843567 
1.688032 2.216144 
3.199744 2.689920 
3.855730 3.679665 
2.508384 4.612990 
3.437981 3.302592 
3.141401 3.358494 
3.731894 3.301231 
3.690256 3.393030 
3.494419 4.650183 
3.047936 3.512151 
2.652976 2.491189 
3.602467 3.867530 
2.713010 3.101360 
4.052746 3.337381 
3.038653 3.217239 
4.199103 3.545805 
4.640730 1.931686 
3.491907 3.068815 
2.951311 3.255107 
2.738155 3.073468 
3.551567 3.556841 
3.647180 3.164576 
2.366312 3.837285 
4.984094 3.852012 
3.073246 3.058900 
3.412430 3.066194 
3.648956 2.594092 
4.721307 3.153796 
3.512739 4.968116 
3.401183 5.262602 
3.164577 3.307445 
3.620864 3.576965 
3.303744 3.606385 
3.566450 3.298101 
1.988832 4.606484 
1.782471 2.039339 
2.765503 3.453960 
3.302281 3.598714 
2.572156 4.609027 
3.531456 2.346989 
2.686346 3.478658 
3.969255 3.488981 
1.731145 3.934754 
3.367718 5.438173 
4.233803 3.490372 
3.411254 4.198608 
3.127874 4.156387 
3.644029 1.415316 
2.953069 4.954511 
3.137771 4.658098 
3.143475 2.396806 
3.477367 4.461128 
2.763817 4.062178 
2.310009 4.679921 
3.284787 3.341734 
3.164117 3.704748 
2.702943 3.866777 
2.940932 2.847473 
3.862021 2.645833 
2.979457 3.920899 
2.032196 3.222792 
3.682828 4.391952 
3.371466 3.748297 
4.409141 2.613742 
4.382283 4.587323 
1.996609 2.859563 
3.414501 2.665452 
3.762722 2.889989 
3.826895 2.647082 
3.431334 3.405231 
4.347497 2.551290 
4.451712 4.472477 
3.622901 4.292889 
2.047203 2.299983 
4.120918 3.591513 
2.321549 3.567362 
3.476263 3.238289 
4.280866 3.372377 
3.469785 3.667343 
3.500256 3.163785 
4.069663 3.909221 
3.746312 4.698846 
4.291514 3.234750 
3.422635 3.949945 
3.304211 3.443272 
3.672928 3.257340 
3.837398 3.488631 
3.383242 4.393134 
2.429876 2.086495 
4.441504 3.941546 
2.999865 3.349547 
2.578592 3.686260 
3.545632 3.934728 
3.898809 2.358859 
3.158408 4.603304 
5.567122 4.676291 
3.210364 3.381593 
3.696593 3.254154 
4.529378 3.597466 
3.626002 3.775945 
4.466024 1.678121 
3.766995 4.013984 
3.959268 3.150899 
2.840683 2.381383 
3.856439 4.262594 
4.192199 3.719164 
4.507838 4.968465 
4.384392 3.364467 
2.334721 3.636629 
2.598216 2.785541 
4.306373 4.607611 
3.060988 2.639169 
3.462069 2.456640 
2.675425 3.725930 
3.244932 3.619208 
3.515386 2.340277 
3.718751 4.132761 
2.371371 3.042715 
3.616911 4.394312 
4.271891 3.136653 
3.468668 4.022801 
2.995897 3.594667 
4.072983 2.970619 
3.393311 3.279112 
2.590605 3.464450 
3.035210 2.780710 
4.201566 3.605221 
2.960635 4.440309 
3.900020 3.780874 
4.178013 3.384677 
4.391792 3.267253 
3.037433 4.020851 
3.785316 2.589613 
4.366618 2.959527 
3.278256 4.281735 
3.239988 2.414517 
4.164382 3.429543 
3.355665 3.193082 
4.312006 2.780109 
3.907629 2.453660 
3.545276 2.985864 
3.219136 3.910067 
3.992471 4.827781 
2.440873 2.908876 
3.407673 3.904044 
3.272978 3.181578 
4.203043 4.209936 
3.383324 2.228705 
3.124321 3.914732 
1.973525 4.200262 
3.208336 4.082146 
3.822468 3.028316 
5.082360 4.228259 
4.192998 3.331021 
3.170711 3.102344 
2.373539 4.335213 
3.738297 4.451315 
4.415682 3.161252 
3.131279 2.866367 
2.197195 2.913600 
4.359884 2.875856 
4.106391 3.699957 
3.627495 2.619568 
3.685647 3.879137 
3.931232 3.618422 
3.724128 2.522387 
3.416421 3.869357 
3.314067 3.090959 
3.043203 3.408483 
3.046259 1.877901 
2.159018 1.342881 
3.830228 3.905749 
3.178968 4.049683 
3.847779 3.782467 
2.779328 2.941836 
2.996127 2.116249 
4.706401 3.610991 
3.624701 4.549259 
4.304558 2.311067 
3.972637 3.083603 
3.429830 2.653219 
2.346789 3.211157 
2.833151 4.160053 
3.741873 3.916552 
